fold,epoch,training_loss,expresssion_loss,splice_loss,validation_mse,validation_r2
1,1,2.5165395230293273,1.0041590316057205,1.5123804938077927,0.9018694821927526,0.2465561420349462
1,2,2.4787397686958315,1.0021848522901535,1.476554919028282,0.9310561825909295,0.2504330098062312
1,3,2.4971050948143003,1.0018771557688713,1.4952279366493224,0.8970329578637449,0.2651510855171659
1,4,2.4791882786273955,1.0015853726863861,1.4776029044151306,0.9051035946830451,0.2716695906115584
1,5,2.4799027834892273,1.0016291937589645,1.4782735892415046,0.8965062960861988,0.27627322805568444
1,6,2.4114791927337644,1.0017839332580567,1.4096952589035034,0.9213451330830954,0.27584182220847997
1,7,2.331367595291138,1.0013588186860085,1.330008776652813,0.9054147987806987,0.2689505877679652
1,8,2.256439494037628,1.0016983696341515,1.2547411251187324,0.9003989825191636,0.27224247586944234
