fold,epoch,training_loss,expresssion_loss,splice_loss,validation_mse,validation_r2
1,1,0.827809615542249,0.827809615542249,0.6931471824645996,0.6455359959881174,0.39716956984282625,0.645068883895874,0.645068934475331,0.6931471824645996
1,2,0.6158511384231288,0.6158511384231288,0.6931471824645996,0.6235171436080421,0.4177317605406977,0.6229376196861267,0.6229376924637052,0.6931471824645996
1,3,0.5582029496751181,0.5582029496751181,0.6931471824645996,0.6329406169220798,0.4089316990309124,0.6324158906936646,0.6324158538632172,0.6931471824645996
1,4,0.5029183406655381,0.5029183406655381,0.6931471824645996,0.9418921672425303,0.12041890170453184,0.9408757090568542,0.9408755006710279,0.6931471824645996
1,5,0.4466668691576981,0.4466668691576981,0.6931471824645996,0.6998275370596637,0.34646969677384465,0.6990829706192017,0.6990829451950555,0.6931471824645996
2,1,0.8653743469152327,0.8653743469152327,0.6931471824645996,0.7298220356282048,0.25472629689315307,0.7256963849067688,0.7256964891061296,0.6931471824645996
2,2,0.6612119361310558,0.6612119361310558,0.6931471824645996,0.594077832875209,0.3933444527205956,0.5909057855606079,0.5909060240879546,0.6931471824645996
2,3,0.5839428993765376,0.5839428993765376,0.6931471824645996,0.6043983066125969,0.3828054756760626,0.6017233729362488,0.6017233304081172,0.6931471824645996
2,4,0.5299160495848103,0.5299160495848103,0.6931471824645996,0.637763634896185,0.3487337423611301,0.6368026733398438,0.6368028647708197,0.6931471824645996
2,5,0.47259591590181443,0.47259591590181443,0.6931471824645996,0.6409921859592832,0.3454368369663874,0.6369303464889526,0.6369301338482948,0.6931471824645996
3,1,0.9098465692417824,0.9098465692417824,0.6931471824645996,0.7267680746979511,0.2091173231696023,0.7257382273674011,0.7257381559136402,0.6931471824645996
3,2,0.6562331905852445,0.6562331905852445,0.6931471824645996,0.6485242433142823,0.2942637308952041,0.6494331359863281,0.6494331593254963,0.6931471824645996
3,3,0.5704362292280082,0.5704362292280082,0.6931471824645996,0.9637719215873131,-0.04879471696075477,0.9602553248405457,0.9602554067071661,0.6931471824645996
3,4,0.5180350480533322,0.5180350480533322,0.6931471824645996,0.5878910356571957,0.3602459269301357,0.5872244238853455,0.587224382592971,0.6931471824645996
3,5,0.46774667887552546,0.46774667887552546,0.6931471824645996,0.6123961968825921,0.3335789499661893,0.6115130186080933,0.6115130568484226,0.6931471824645996
3,6,0.41109215519447556,0.41109215519447556,0.6931471824645996,0.7567812816144194,0.17645638737350788,0.7545340061187744,0.7545341321502823,0.6931471824645996
3,7,0.3701193327845832,0.3701193327845832,0.6931471824645996,0.7880750208856803,0.14240195220425056,0.7853764891624451,0.7853764379958073,0.6931471824645996
4,1,0.887467521477521,0.887467521477521,0.6931471824645996,0.7030582334210941,0.2376081041258128,0.7046098709106445,0.7046097796864625,0.6931471831914855
4,2,0.6604978988567988,0.6604978988567988,0.6931471824645996,0.6006903293452712,0.3486152110126318,0.604819118976593,0.6048191289712743,0.6931471831914855
4,3,0.576403882687654,0.576403882687654,0.6931471824645996,0.6611320411342317,0.2830726015243118,0.6620182991027832,0.6620182387712525,0.6931471831914855
4,4,0.5139081026238155,0.5139081026238155,0.6931471824645996,0.5825774194950349,0.36825673574568896,0.5876128673553467,0.5876128466390982,0.6931471831914855
4,5,0.46107262736413535,0.46107262736413535,0.6931471824645996,0.7310036570727382,0.20730426369553712,0.7326040863990784,0.7326041361907634,0.6931471831914855
4,6,0.40130510241762407,0.40130510241762407,0.6931471824645996,0.6706343869313861,0.27276831791996137,0.6751658320426941,0.6751657035656091,0.6931471831914855
4,7,0.3448494156686271,0.3448494156686271,0.6931471824645996,0.7673635246905324,0.1678758535168009,0.7710775136947632,0.7710776163673982,0.6931471831914855
5,1,0.7429771442044231,0.7429771442044231,0.6931471822152078,0.641640495060521,0.36536237246531456,0.6447532773017883,0.6447533324014308,0.6931471824645996
5,2,0.5775049999668009,0.5775049999668009,0.6931471822152078,0.6103152856030154,0.3963456984323942,0.6153272986412048,0.6153273424783419,0.6931471824645996
5,3,0.5243040659936402,0.5243040659936402,0.6931471822152078,0.7741048304572015,0.23434375347809067,0.7791969180107117,0.7791968843964643,0.6931471824645996
5,4,0.4783968686059928,0.4783968686059928,0.6931471822152078,0.6528982084757285,0.35422752578981154,0.659544825553894,0.6595448936487354,0.6931471824645996
5,5,0.42523932350978694,0.42523932350978694,0.6931471822152078,0.6590637827006798,0.3481292426723426,0.6654914021492004,0.6654914373228716,0.6931471824645996
6,1,0.7721974018848303,0.7721974018848303,0.6931471824645996,0.7065160278944089,0.31573090672112536,0.7040861248970032,0.7040862148558652,0.6931471824645996
6,2,0.5909929004582491,0.5909929004582491,0.6931471824645996,0.6821858358328671,0.3392949842564481,0.6795309782028198,0.6795310592623772,0.6931471824645996
6,3,0.5308303166003454,0.5308303166003454,0.6931471824645996,0.6953429211921952,0.32655219214194886,0.6930338144302368,0.693033515441197,0.6931471824645996
6,4,0.48379419195703616,0.48379419195703616,0.6931471824645996,0.7269246641905005,0.2959649021267158,0.7240490317344666,0.7240488851373946,0.6931471824645996
6,5,0.4258979774398721,0.4258979774398721,0.6931471824645996,0.7021412226022861,0.3199679571662992,0.6999183297157288,0.699918311227251,0.6931471824645996
7,1,0.7839425174557433,0.7839425174557433,0.6931471824645996,0.7578681893985498,0.24871386047391653,0.755038321018219,0.7550383662268266,0.6931471824645996
7,2,0.602705959093814,0.602705959093814,0.6931471824645996,0.7119266127605741,0.2942564366618391,0.7080270051956177,0.7080269127263356,0.6931471824645996
7,3,0.551673288977876,0.551673288977876,0.6931471824645996,0.6832970929590032,0.32263731041942145,0.6813217401504517,0.6813217295428454,0.6931471824645996
7,4,0.5104471542397324,0.5104471542397324,0.6931471824645996,0.6514942986246564,0.3541638989684871,0.6486120820045471,0.6486120715232219,0.6931471824645996
7,5,0.4607785913409019,0.4607785913409019,0.6931471824645996,0.6757700327756339,0.33009899843621493,0.6726738810539246,0.6726738174082869,0.6931471824645996
7,6,0.41188631599046743,0.41188631599046743,0.6931471824645996,0.7501117812969104,0.2564029045330082,0.7465192675590515,0.7465192471015252,0.6931471824645996
7,7,0.36050261161765274,0.36050261161765274,0.6931471824645996,0.733496234870592,0.2728741457136834,0.7315917015075684,0.7315916746097096,0.6931471824645996
8,1,0.88124476853481,0.88124476853481,0.6931471824645996,0.7735489046196738,0.2145672771670326,0.7934785485267639,0.7934783207518714,0.6931471824645996
8,2,0.6407701966683726,0.6407701966683726,0.6931471824645996,0.7987027793110403,0.18902697044479277,0.8185108304023743,0.8185108942644936,0.6931471824645996
8,3,0.5704886222427542,0.5704886222427542,0.6931471824645996,0.8780707241244939,0.1084397178118941,0.9011667966842651,0.9011669962533883,0.6931471824645996
8,4,0.5097258980116568,0.5097258980116568,0.6931471824645996,0.7635381808363793,0.2247317929354412,0.7866681218147278,0.7866681305957692,0.6931471824645996
8,5,0.45583120407151784,0.45583120407151784,0.6931471824645996,0.7026350931636447,0.2865705179262674,0.7242290377616882,0.7242290297789233,0.6931471824645996
8,6,0.40733034163713455,0.40733034163713455,0.6931471824645996,0.7557228531529591,0.23266718533993136,0.7787715196609497,0.778771444090775,0.6931471824645996
8,7,0.3445735129196782,0.3445735129196782,0.6931471824645996,0.7813950642747448,0.20660057912782526,0.8059015870094299,0.8059014944093568,0.6931471824645996
8,8,0.3119634801814379,0.3119634801814379,0.6931471824645996,0.8392323906949006,0.14787471383311956,0.8643084764480591,0.8643084530319486,0.6931471824645996
9,1,0.8129722796663453,0.8129722796663453,0.6931471824645996,0.681033413783615,0.2498054343473186,0.6810865998268127,0.6810863157734275,0.6931471824645996
9,2,0.6202601035938987,0.6202601035938987,0.6931471824645996,0.5974457387111602,0.34188170891146463,0.5974093079566956,0.5974094680277631,0.6931471824645996
9,3,0.5637297128574758,0.5637297128574758,0.6931471824645996,0.652555768904032,0.28117507642194095,0.652642011642456,0.6526420739246532,0.6931471824645996
9,4,0.5154002614413635,0.5154002614413635,0.6931471824645996,0.6617103550827468,0.27109081232700316,0.6616470217704773,0.6616469573928043,0.6931471824645996
9,5,0.4630457342676976,0.4630457342676976,0.6931471824645996,0.6204163643131035,0.3165783417822631,0.6204184293746948,0.6204183659283444,0.6931471824645996
10,1,0.8411872033406849,0.8411872033406849,0.6931471824645996,0.6805298689443074,0.33054595405746334,0.6841152906417847,0.6841152563299003,0.6931471824645996
10,2,0.6022667954807822,0.6022667954807822,0.6931471824645996,0.838243927243819,0.17539873826455055,0.8386816382408142,0.8386815978508246,0.6931471824645996
10,3,0.5436629874986193,0.5436629874986193,0.6931471824645996,0.6876106262287462,0.3235804381723809,0.6927032470703125,0.6927033670638737,0.6931471824645996
10,4,0.4942776862426325,0.4942776862426325,0.6931471824645996,0.7188231584884466,0.2928758990199952,0.7218849062919617,0.7218850533428945,0.6931471824645996
11,1,0.7390882217884064,0.7390882217884064,0.693147182226181,0.560796868884786,0.42100093082548995,0.5699847936630249,0.569984867685027,0.6931471824645996
11,2,0.5852922884225845,0.5852922884225845,0.693147182226181,0.511586418752722,0.47180864106963794,0.5215746760368347,0.5215745860493028,0.6931471824645996
11,3,0.5354475876092911,0.5354475876092911,0.693147182226181,0.739865213959856,0.23612043154013052,0.7468069195747375,0.746806888030721,0.6931471824645996
11,4,0.4860497169494629,0.4860497169494629,0.693147182226181,0.5294117369334097,0.45340475330385577,0.5393241047859192,0.5393240846596755,0.6931471824645996
11,5,0.43660133159160613,0.43660133159160613,0.693147182226181,0.5986182052094137,0.38195199931051305,0.6087356805801392,0.6087355827549835,0.6931471824645996
12,1,0.8396125776061685,0.8396125776061685,0.6931471822087857,0.6943248261559446,0.27751197002983174,0.6983159184455872,0.6983161794372125,0.6931471824645996
12,2,0.6240352017429254,0.6240352017429254,0.6931471822087857,0.6505107928514775,0.32310318816680506,0.6555730104446411,0.6555730570660959,0.6931471824645996
12,3,0.550195740655768,0.550195740655768,0.6931471822087857,0.6771639161923588,0.29536896082869135,0.6801302433013916,0.6801302343016804,0.6931471824645996
12,4,0.4984647528040563,0.4984647528040563,0.6931471822087857,0.658912121289148,0.314361085042436,0.6621778607368469,0.6621779300788841,0.6931471824645996
12,5,0.43659331358553516,0.43659331358553516,0.6931471822087857,0.7185910097836057,0.25226150145432735,0.7256724834442139,0.72567217361809,0.6931471824645996
