fold,epoch,training_loss,train_expr_loss,train_splice_loss,val_mse,val_r2,val_loss,val_expr,val_splice
1,1,0.4995856511024691,0.25920558342602934,0.3699828581482494,0.22367508533179684,0.34453053995157973,0.5620800256729126,0.22388757764559797,0.3381923601823294
1,2,0.3392163580116019,0.23090481858285103,0.3392163580116019,0.2290732641896755,0.3489806921278396,0.5652039647102356,0.22923225307411801,0.3359718020917393
1,3,0.3189676167081586,0.2282980523279888,0.3189676167081586,0.21972732071684667,0.3803223970533364,0.5441278219223022,0.2198938833564285,0.3242340024678022
1,4,0.29728653291642343,0.22739421018473,0.29728653291642343,0.2249460765162751,0.37355171790108604,0.5502059459686279,0.22504028380210475,0.325165793270342
1,5,0.2727304405378674,0.2337848432462582,0.2727304405378674,0.22803331036638963,0.35058216522730384,0.5651372075080872,0.2280365412497497,0.3371008495528867
1,6,0.24884887863111368,0.23590518966343976,0.24884887863111368,0.23762658438800272,0.3096524303418626,0.5938442945480347,0.23768859535573036,0.3561556903117402
2,1,0.49408056208208284,0.2694243612087496,0.3593683814108134,0.22640215051630166,0.36219191011814883,0.5824483036994934,0.2319135512081311,0.35053475758003205
2,2,0.3306192205378939,0.22762952858830393,0.3306192205378939,0.2357806981849121,0.36834656971690344,0.5823622941970825,0.24113003227898142,0.34123229408233435
2,3,0.31233102642445687,0.22764678726958354,0.31233102642445687,0.23586288350220855,0.37761486778227105,0.5788101553916931,0.2411441272124648,0.3376660545538996
2,4,0.2902341060078772,0.2295724217648375,0.2902341060078772,0.23960028096689737,0.3629881870992068,0.5847267508506775,0.2443856390711573,0.3403411205742777
2,5,0.2689712498417304,0.2363795617302465,0.2689712498417304,0.25447074248995727,0.3406241056377344,0.6202848553657532,0.2589779983745101,0.3613069275413285
2,6,0.25182206458386097,0.2463985405362851,0.25182206458386097,0.2764732091340868,0.2993594251848061,0.6525320410728455,0.2802472607875915,0.3722850292460206
3,1,0.49042258044976866,0.2642183611511291,0.3583133997932802,0.19167795028785745,0.3488985814720463,0.5669533014297485,0.19293056859781868,0.3740227579939784
3,2,0.328801696192236,0.2213464499831423,0.328801696192236,0.2028862076948176,0.3694625758123528,0.5609012246131897,0.2043702966582618,0.35653089169870344
3,3,0.30922042491953916,0.22745571057504035,0.30922042491953916,0.20435449206353137,0.35874254655795196,0.561689019203186,0.2048938530578948,0.3567952724140987
3,4,0.2897049028272932,0.23944498063919695,0.2897049028272932,0.20152640566952,0.36316111710701215,0.5608828067779541,0.2023895055611144,0.3584933703144391
3,5,0.26487955865118834,0.24157005320494987,0.26487955865118834,0.2096292547894416,0.3420522113188257,0.583145022392273,0.21051227814403542,0.3726328323154073
4,1,0.4896436849292719,0.2603430605750039,0.35947215422144474,0.21248902958976829,0.32575658345679565,0.6367599964141846,0.23856322104776545,0.3981967457969274
4,2,0.32683481315959173,0.22419868630339515,0.32683481315959173,0.22187130140347283,0.33540266879957575,0.6361485719680786,0.24145902443810233,0.3946894777140447
4,3,0.3054389515968989,0.2300712162902895,0.3054389515968989,0.2182746041277791,0.3604153619426926,0.6270354390144348,0.24127550737466663,0.385759842582047
4,4,0.2858175424387995,0.23341348818731758,0.2858175424387995,0.22188193269413092,0.3532641871851626,0.6255513429641724,0.2477772605073239,0.37777410241376075
4,5,0.2647225955690978,0.2391100093975382,0.2647225955690978,0.22673460631223002,0.34485387810147633,0.6369901895523071,0.25050494064843015,0.3864851228094527
4,6,0.24189802154336335,0.24679852239084693,0.24189802154336335,0.22690369674446234,0.3293882574961547,0.6718047261238098,0.25901376304682344,0.4127911049207406
4,7,0.22141434855056258,0.2559229404380861,0.22141434855056258,0.23973831040118004,0.2797652498890942,0.6942129731178284,0.2671651889437011,0.427047796746982
5,1,0.49966366171882953,0.2643864844008785,0.3674704197560828,0.243200616449628,0.32880529077957393,0.5981451869010925,0.24381299854475794,0.35433205526049544
5,2,0.33527232156252545,0.23367788259455702,0.33527232156252545,0.28294277055520306,0.30841686871158974,0.6247976422309875,0.28310876913611,0.34168881717009275
5,3,0.31664064259189834,0.250704199577014,0.31664064259189834,0.2693693173613289,0.3198429483039671,0.6129385828971863,0.2701443723001616,0.34279423258532354
5,4,0.29375039193741775,0.26511639986426355,0.29375039193741775,0.2933629451898229,0.27776782458201565,0.6431688070297241,0.2938038207651154,0.34936505553077873
5,5,0.27005320632137353,0.2937084032454559,0.27005320632137353,0.3351419731700956,0.21935749745255712,0.7029734253883362,0.33562503086509016,0.36734834376995157
6,1,0.5015515967796932,0.268481717255104,0.36731073788305924,0.2368549569990961,0.319104222001376,0.5632680058479309,0.23627440958646023,0.3269936555168695
6,2,0.3367275360547138,0.2294682092773302,0.3367275360547138,0.25799752944253207,0.3051669393319653,0.5850156545639038,0.25741202627412146,0.3276038586886393
6,3,0.31685384095049973,0.2685903748123642,0.31685384095049973,0.29093054506855653,0.2278408630275805,0.6259855031967163,0.29033854024277794,0.3356470128831764
6,4,0.29547915797244106,0.28334953510359434,0.29547915797244106,0.28072703181157127,0.3041503532682666,0.5940971970558167,0.28020180562614566,0.3138953562722438
6,5,0.2730895167285424,0.2878013803544387,0.2730895167285424,0.28093766560772865,0.2862486283192345,0.5964358448982239,0.2802625541678733,0.3161734526252581
6,6,0.25229659998553233,0.28583149713603107,0.25229659998553233,0.28941944269062136,0.257754843625762,0.6107661724090576,0.2887980834218777,0.3219681493937969
6,7,0.23138789958163594,0.2998274077046932,0.23138789958163594,0.2974292765615277,0.25927198248233607,0.6336017847061157,0.29671971630563754,0.3368821809223543
7,1,0.4907440186522141,0.2582917416537722,0.36159814779662286,0.23246195798605981,0.35358449452247614,0.5801970362663269,0.23281094379284803,0.3473862466566703
7,2,0.3315181893833787,0.22328391469890305,0.3315181893833787,0.23206950994521702,0.3534189437044074,0.5826488733291626,0.23237414925413974,0.3502746856168789
7,3,0.31164386938219746,0.22214914558390142,0.31164386938219746,0.23402685818132585,0.35884666581852215,0.580659031867981,0.23405486205044915,0.34660413868944434
7,4,0.2935099346645437,0.22333987096616575,0.2935099346645437,0.24917584833595907,0.3609253241631467,0.5899163484573364,0.24936120275627163,0.34055521389579074
7,5,0.2713317865253493,0.22986557371233968,0.2713317865253493,0.24396058541346627,0.3554510460976334,0.5886165499687195,0.243660858985694,0.34495569127885733
7,6,0.25021637299720373,0.23226138109361108,0.25021637299720373,0.26383104178960576,0.2532949537701462,0.6357219815254211,0.263506874836543,0.37221502907135906
7,7,0.22857051971545683,0.24407753330773052,0.22857051971545683,0.2859117978947211,0.28030943756890364,0.6825056672096252,0.2858858131091384,0.39662002573775895
8,1,0.49879023670831224,0.2680323847002757,0.3647740441132394,0.2359495576140805,0.30379482655590184,0.5878075361251831,0.23584004971933992,0.3519673760196096
8,2,0.3367491522661499,0.22177604120224714,0.3367491522661499,0.22898089131981714,0.33115382743814975,0.5707983374595642,0.22887386415938013,0.3419244774666272
8,3,0.3169525659298496,0.23047627055510558,0.3169525659298496,0.23154884720364657,0.32257039969068874,0.5799813270568848,0.23143207301434718,0.34854918144839375
8,4,0.29770713173058055,0.2322088683975308,0.29770713173058055,0.23048441737808523,0.3362469050138631,0.5657703876495361,0.23038480739648404,0.3353856538275355
8,5,0.27790795601562623,0.23364447026487883,0.27790795601562623,0.23810662654302478,0.29905190201860077,0.5818177461624146,0.23799737381111635,0.3438203379903969
8,6,0.2546148946258134,0.24143193025050816,0.2546148946258134,0.25476925258847377,0.2567462209654184,0.6140444874763489,0.2546662717175327,0.35937827649085147
8,7,0.23383779687356968,0.24412722520769461,0.23383779687356968,0.2432491413480162,0.06313986344993905,0.6782107949256897,0.2431465086380118,0.43506423540805517
9,1,0.49333661899436265,0.2568243274145061,0.3649244552711025,0.27151593062506435,0.3387067973401448,0.5938984155654907,0.2715900625927108,0.3223083379864693
9,2,0.3388872602779884,0.2160029866208788,0.3388872602779884,0.27055956134713677,0.3104156802952602,0.5986699461936951,0.27064503745308943,0.32802501593317307
9,3,0.31949413075926714,0.23335512574994938,0.31949413075926714,0.29946672901902893,0.33821007062886355,0.60985267162323,0.29953830635973383,0.3103142269594329
9,4,0.29747221182915384,0.2363966706849169,0.29747221182915384,0.28112561937083785,0.34966277091713316,0.5978661775588989,0.2811740492603609,0.3166920095895018
9,5,0.2767641767917667,0.26312037972675173,0.2767641767917667,0.29652387269616365,0.33544135892149024,0.6106697916984558,0.29656966303076066,0.31410032638481683
9,6,0.2519501707312884,0.27467424750793723,0.2519501707312884,0.2970831475618243,0.30690375364092226,0.6187782287597656,0.2971316764290844,0.3216466811937945
10,1,0.5016222644547473,0.2694463162900213,0.3668991068563525,0.22510752140030996,0.34086114136031437,0.5628578662872314,0.2247315094229721,0.33812642828339623
10,2,0.339798316265419,0.2722891990017882,0.339798316265419,0.2640532560006397,0.33772335357905175,0.5807589888572693,0.2643534322224912,0.3164055072835514
10,3,0.3195199736547594,0.2934090506899853,0.3195199736547594,0.2848004357400626,0.276828610199405,0.6178240180015564,0.28580704459122247,0.33201692004998523
10,4,0.29614755125470005,0.33216504612591613,0.29614755125470005,0.36726563813598734,0.17787080987751214,0.7074726819992065,0.3693849186812128,0.3380876193443934
10,5,0.2745394658181058,0.3546925887609396,0.2745394658181058,0.36165024793504147,0.16819884044664507,0.7093133330345154,0.36301831688199726,0.34629516842819397
11,1,0.4928537857172444,0.26426650094630244,0.36072053515733243,0.17263549701023342,0.36357993941460365,0.5622925758361816,0.1729169754932324,0.3893757129416746
11,2,0.33048166620397323,0.21912699656390205,0.33048166620397323,0.2011414322784396,0.3256001433630098,0.5887098908424377,0.20120683403722212,0.38750313127449915
11,3,0.306457314089895,0.243537471791,0.306457314089895,0.2177703155824599,0.33515979987307076,0.5943764448165894,0.21796040821309184,0.37641596133072003
11,4,0.2819653903710313,0.2583912995873016,0.2819653903710313,0.23195664444423472,0.3116976689334855,0.6058972477912903,0.23201432842396053,0.37388285249471664
11,5,0.259558873077559,0.27643544168321327,0.259558873077559,0.24375522312330783,0.2647550839094404,0.6792498826980591,0.24399666258079164,0.4352531942593701
11,6,0.2341367545723373,0.28663762835609513,0.2341367545723373,0.23144810994418408,0.2525311897352129,0.658112108707428,0.23158756439007966,0.42652452353607206
11,7,0.21488683870851213,0.2936378535007979,0.21488683870851213,0.24793054147388188,0.24169130084259371,0.6740777492523193,0.24808892439685615,0.42598880146283147
12,1,0.4977343528160886,0.2699183058363516,0.36277519964196553,0.2336385247496109,0.33661480991889503,0.5866982936859131,0.23367388120157198,0.3530243273667047
12,2,0.33725220041913206,0.2211109136687658,0.33725220041913206,0.2405859323572764,0.37579085065444295,0.5684469938278198,0.2405897442671195,0.3278573498024907
12,3,0.31697438452821863,0.24108653523566423,0.31697438452821863,0.27100095748260095,0.33525168102110203,0.616688072681427,0.2710147214082765,0.3456733872668004
12,4,0.2966303969300674,0.27518966241286236,0.2966303969300674,0.32260998596613366,0.3019327749597975,0.6487869620323181,0.3226043672340227,0.3261824421269793
12,5,0.2735907660414057,0.29988852754010387,0.2735907660414057,0.2929280312650267,0.3110170180938558,0.6304226517677307,0.2929310928243147,0.33749161592461696
12,6,0.2528773912622921,0.30350127714413133,0.2528773912622921,0.33830844890335493,0.2573610882893839,0.6800941228866577,0.3383179671642646,0.3417760673123346
12,7,0.22969033666446248,0.3192688906631884,0.22969033666446248,0.36322120693008025,0.131584060141,0.7441303730010986,0.363191464220659,0.3809392065019675
