fold,epoch,training_loss,train_expr_loss,train_splice_loss,val_mse,val_r2,val_loss,val_expr,val_splice
1,1,0.5919471784656596,0.0,0.0,0.0,0.5,0.6828866004943848,0.0,0.6828866932127211
1,2,0.5844506599673642,0.0,0.0,0.0,0.5,0.6940096020698547,0.0,0.6940095943433268
1,3,0.5833847421995351,0.0,0.0,0.0,0.5,0.6839314699172974,0.0,0.6839315217954142
1,4,0.5795166771596586,0.0,0.0,0.0,0.5,0.6791954636573792,0.0,0.6791954349588465
1,5,0.5757900023124587,0.0,0.0,0.0,0.5,0.675574541091919,0.0,0.6755745256388629
1,6,0.5742404686872948,0.0,0.0,0.0,0.5,0.672138512134552,0.0,0.672138512134552
1,7,0.5686509046756046,0.0,0.0,0.0,0.5,0.6703335046768188,0.0,0.6703335466208281
1,8,0.5607940786181481,0.0,0.0,0.0,0.5,0.669771671295166,0.0,0.6697717629097126
1,9,0.5596371069900307,0.0,0.0,0.0,0.5,0.7006044983863831,0.0,0.7006043736581449
1,10,0.5532697508452644,0.0,0.0,0.0,0.5,0.6673447489738464,0.0,0.6673446656377228
1,11,0.5455359687827562,0.0,0.0,0.0,0.5,0.6588516235351562,0.0,0.6588516191199973
1,12,0.5406562731439519,0.0,0.0,0.0,0.5,0.6886597275733948,0.0,0.6886598396080511
1,13,0.5334869261498743,0.0,0.0,0.0,0.5,0.6736106872558594,0.0,0.6736107297517635
1,14,0.5291710550516424,0.0,0.0,0.0,0.5,0.6953166127204895,0.0,0.6953166154799638
1,15,0.5191129893764084,0.0,0.0,0.0,0.5,0.6867156624794006,0.0,0.6867157513344729
1,16,0.5095354608246978,0.0,0.0,0.0,0.5,0.6962234377861023,0.0,0.6962235691370787
1,17,0.5014733524179794,0.0,0.0,0.0,0.5,0.6887917518615723,0.0,0.6887918109143222
1,18,0.4930434396639117,0.0,0.0,0.0,0.5,0.6962307095527649,0.0,0.6962306218014823
1,19,0.4877184964191746,0.0,0.0,0.0,0.5,0.6985020637512207,0.0,0.6985020383640572
1,20,0.475698730475466,0.0,0.0,0.0,0.5,0.7372665405273438,0.0,0.7372665184515493
1,21,0.46716111218075795,0.0,0.0,0.0,0.5,0.7534325122833252,0.0,0.7534324802734234
1,22,0.4560528720768405,0.0,0.0,0.0,0.5,0.7144054770469666,0.0,0.7144056359926859
1,23,0.44522257100248563,0.0,0.0,0.0,0.5,0.7443766593933105,0.0,0.7443768166833453
1,24,0.4337419784614738,0.0,0.0,0.0,0.5,0.7570316791534424,0.0,0.7570318265093697
1,25,0.4185359743489346,0.0,0.0,0.0,0.5,0.7654534578323364,0.0,0.7654532161023881
1,26,0.40851218339073264,0.0,0.0,0.0,0.5,0.7923960089683533,0.0,0.792396021661935
1,27,0.3880944473607719,0.0,0.0,0.0,0.5,0.8010818362236023,0.0,0.8010820387690155
1,28,0.3791629075829132,0.0,0.0,0.0,0.5,0.806053876876831,0.0,0.8060537681535438
1,29,0.35207394814827075,0.0,0.0,0.0,0.5,0.8580085039138794,0.0,0.8580084172663865
1,30,0.3357702147635356,0.0,0.0,0.0,0.5,0.9256537556648254,0.0,0.9256536723287018
1,31,0.31984692281155797,0.0,0.0,0.0,0.5,0.8529208898544312,0.0,0.8529209560818143
