fold,epoch,training_loss,train_expr_loss,train_splice_loss,val_mse,val_r2,val_loss,val_expr,val_splice
1,1,0.5121667212371132,0.2967760717536477,0.363778685058782,0.23831180615763073,0.3900106302043416,0.5797154307365417,0.23912727099469328,0.34058839352581444
1,2,0.3361560276193584,0.23712367940653892,0.3361560276193584,0.24770320108547333,0.38300525109102906,0.5865400433540344,0.24854341222662626,0.3379965868639195
1,3,0.3155284845504722,0.2467105601505517,0.3155284845504722,0.27388659522618963,0.38636798547914736,0.6020446419715881,0.2748071081921693,0.3272375942713867
1,4,0.29682808640754693,0.25492135578056246,0.29682808640754693,0.2719200609608885,0.3748645213065757,0.6111594438552856,0.272827838584194,0.338331706631254
1,5,0.27338426430850366,0.2629282066276927,0.27338426430850366,0.28725795858665487,0.34452423089820805,0.6335387229919434,0.28803846705338265,0.34550015965667297
1,6,0.25163976976768576,0.26804783991906495,0.25163976976768576,0.2686789353144029,0.37132223203927744,0.6247649192810059,0.26959601202319694,0.3551689695317562
2,1,0.5031588970068828,0.2851668100117305,0.3605754920604794,0.2507381627221836,0.344234759730258,0.6263208389282227,0.25743253175745306,0.3688885361801103
2,2,0.33074336339023147,0.23351526677798767,0.33074336339023147,0.25253980988247143,0.3789795535661965,0.6052471399307251,0.2594206867950786,0.34582653334460306
2,3,0.3081585835079764,0.24230239101806736,0.3081585835079764,0.26174493546509464,0.38401862298208056,0.6066932678222656,0.2682472133106485,0.33844613199381485
2,4,0.2862586109123749,0.25697851015131473,0.2862586109123749,0.285696096409899,0.3510676581675552,0.6396244168281555,0.29167343822029446,0.3479510002491093
2,5,0.2615604072642726,0.26778276399051487,0.2615604072642726,0.28176565749758403,0.3402452659774346,0.6519243717193604,0.2867970477367185,0.3651273685325052
2,6,0.24009316641739245,0.2778954051155523,0.24009316641739245,0.3067061889603109,0.32108544991537036,0.6797999739646912,0.31190631570313704,0.36789375307403277
3,1,0.5069665461443783,0.2976240464559432,0.3581545234424121,0.19359505992306475,0.3845020109864298,0.5596486926078796,0.19392564994070613,0.36572294146345374
3,2,0.3322954227331649,0.2517208384245299,0.3322954227331649,0.20966413525398084,0.3904931913600509,0.561388373374939,0.20928570905929073,0.35210264304227995
3,3,0.31570950687378085,0.28026409459750307,0.31570950687378085,0.23112246019405547,0.3722498670804123,0.5806348323822021,0.23018111814663075,0.3504536583235389
3,4,0.2982697732467553,0.3005022877555215,0.2982697732467553,0.2531088163824283,0.3458582794886998,0.6025038361549377,0.2512225423890509,0.3512814033188318
3,5,0.27535906236493185,0.333525943002674,0.27535906236493185,0.2845536061165036,0.30773535832760207,0.6419528722763062,0.2823000729100354,0.3596527329400966
3,6,0.2532975336111217,0.3634131219670567,0.2532975336111217,0.29855007876834666,0.29293452268033476,0.6606601476669312,0.29619164985457536,0.3644684788427855
4,1,0.5012456848598876,0.2794054650754299,0.36154295214504567,0.22165626353222712,0.3681695866030709,0.6291003227233887,0.24290179946858967,0.3861986994743347
4,2,0.3336324249685935,0.23624340977308886,0.3336324249685935,0.22764105310528074,0.37362360133453987,0.6376751065254211,0.2538904945166515,0.3837843666385327
4,3,0.3125010020046864,0.2509609142226993,0.3125010020046864,0.243472269612558,0.3673620499611997,0.6437986493110657,0.2676096731530769,0.3761888749764434
4,4,0.2899250720272649,0.272295436057842,0.2899250720272649,0.24934545979956182,0.35286430419685755,0.6594828963279724,0.2751144788427545,0.38436834840103984
4,5,0.26671613829596985,0.26754107897011736,0.26671613829596985,0.2616152268083715,0.3569513707729498,0.6583612561225891,0.28304801462218165,0.37531325593590736
4,6,0.2459571902369553,0.2834321400748109,0.2459571902369553,0.25007138331395057,0.28960949148347626,0.6918419599533081,0.27567701331073685,0.41616487469790236
4,7,0.22295114320122972,0.280812897968967,0.22295114320122972,0.26466837949581884,0.2988324733358108,0.7273842096328735,0.2886967254869108,0.4386873266027708
4,8,0.20229390679524756,0.2843931934068788,0.20229390679524756,0.2570956478787924,0.2520127762067682,0.7365400791168213,0.28288580068121,0.453654231769698
5,1,0.5040347879004866,0.2800245756371277,0.3640225009109655,0.27787965429418005,0.3430163702438144,0.6368935108184814,0.2772163869434498,0.35967691079145525
5,2,0.33670951285430467,0.2343344622120918,0.33670951285430467,0.26580540485411164,0.34971909626365755,0.6264028549194336,0.2652363891645176,0.3611665512245845
5,3,0.315478583372847,0.24255841344664103,0.315478583372847,0.2757395447351615,0.35417167608868366,0.6278204321861267,0.2754218416909377,0.35239851084060786
5,4,0.29512239512623695,0.247905920289186,0.29512239512623695,0.3044630350803724,0.3237378520359582,0.6631262302398682,0.3038758500744172,0.359250688577086
5,5,0.27296297618368753,0.25473340737294153,0.27296297618368753,0.3122884340017319,0.30669391203103646,0.6729809641838074,0.311631223201994,0.3613498386571078
5,6,0.24915144701141861,0.26243368076406887,0.24915144701141861,0.31660152428646604,0.25452791860564283,0.7037292718887329,0.3160344527322587,0.3876947785720108
6,1,0.5048728755781394,0.2822839803694722,0.3637308846160554,0.2651340557047889,0.31927366948143626,0.6006694436073303,0.2664975467810614,0.3341718848484258
6,2,0.34057188790476917,0.24162449904180835,0.34057188790476917,0.2808281873467703,0.34732661114992847,0.5948850512504578,0.2826054570679035,0.31227946415957475
6,3,0.3202194225575243,0.27441775669339286,0.3202194225575243,0.3529241325337155,0.2783533838673778,0.6798324584960938,0.35586819554575616,0.32396428152504897
6,4,0.30316615658984136,0.29312591587176867,0.30316615658984136,0.3069660984857822,0.3120540946889552,0.6238917112350464,0.3088726160478675,0.31501903633276623
6,5,0.2822855615309689,0.3102673494928243,0.2822855615309689,0.3492124863990061,0.28712745409090296,0.6622990965843201,0.3523398904233343,0.3099592506575088
6,6,0.25698664420871825,0.33210853594288015,0.25698664420871825,0.3378148192566092,0.2774143811187686,0.6643503904342651,0.33952862376140225,0.32482164464373553
6,7,0.2390995922036481,0.34642207385735946,0.2390995922036481,0.37107725807943515,0.254363132508928,0.704131007194519,0.37226444027490085,0.33186675051951575
6,8,0.2199791990352098,0.3658221073532372,0.2199791990352098,0.3906980244309148,0.20482411044305648,0.7437083721160889,0.39217422242897254,0.35153406651483643
7,1,0.5023224624936984,0.28658011481959705,0.359032404868434,0.253064807135233,0.3354741449620498,0.6134310960769653,0.25290231045116396,0.36052873699980625
7,2,0.33278376950997196,0.2353149933380442,0.33278376950997196,0.2416774576147552,0.37582967867361516,0.5790215730667114,0.24131595701636638,0.3377056681934525
7,3,0.31112074962557723,0.235940734283854,0.31112074962557723,0.2478606285300664,0.3714416207852154,0.5857886672019958,0.24746639824965422,0.3383223100839292
7,4,0.2921649510298871,0.24695289418203373,0.2921649510298871,0.24900128176092612,0.340460202424005,0.6033381819725037,0.24853639394483146,0.3548017258372377
7,5,0.2687816227952095,0.27073472480274047,0.2687816227952095,0.2782048167452101,0.3286906832044487,0.6246766448020935,0.2776340320487233,0.3470425575533334
8,1,0.5024270241117441,0.27687246041138874,0.3639907934318442,0.21106032976174433,0.3794666966008802,0.5714783668518066,0.21100299430422878,0.36047531370269625
8,2,0.3384642741309667,0.2294907758570638,0.3384642741309667,0.2156526601851427,0.3747854500332794,0.5743186473846436,0.21560471911767595,0.35871399664565135
8,3,0.32032684748280305,0.24239904751619523,0.32032684748280305,0.23269612829020517,0.3731054169900292,0.5863330364227295,0.23263709281424158,0.3536960053208627
8,4,0.3006421368660274,0.2512601797813578,0.3006421368660274,0.24738559491599602,0.35455794426509807,0.6030979156494141,0.24731527994337835,0.35578260060987976
