fold,epoch,training_loss,expresssion_loss,splice_loss,validation_mse,validation_r2
1,1,0.7289522582888603,0.398414116281271,0.3305381426639855,0.9414494124501989,0.25337341120790785
1,2,0.7281871307492256,0.3981238009929657,0.33006332969963553,0.9415354359217882,0.24074316539039456
1,3,0.7278462752223015,0.3978768033981323,0.32996947096213697,0.9483390606208044,0.2466201888358126
1,4,0.727902026951313,0.3978539833545685,0.3300480422124267,0.9476001813912216,0.24879411609396565
