fold,epoch,training_loss,expresssion_loss,splice_loss,validation_mse,validation_r2
1,1,1.4107874334812165,0.6332824879705906,0.7775049460053444,0.5695939365184574,0.20698846477398228
1,2,1.395055816555023,0.6281339983642101,0.7669218178391457,0.5579716996596077,0.2315292777312699
1,3,1.3841772953033447,0.6271614557147026,0.7570158406376839,0.5841976334787223,0.1414584556611547
1,4,1.3644995166778564,0.6266255248785019,0.7378739903569221,0.573713228872446,0.2256985577192464
1,5,1.3389605257987975,0.6264749272286892,0.7124855985879898,0.5728001786444803,0.2161883429806741
