fold,epoch,training_loss,expresssion_loss,splice_loss,validation_mse,validation_r2
1	1	0.34173257661152856	0.25131057395924405	0.09042200253757439	0.5622603984243386	0.38829707527680374
1	2	0.33521739804845346	0.24609907868187855	0.08911831901115844	0.5438548654622977	0.41886493614645487
1	3	0.33486946402145357	0.2457996072079302	0.08906985679806105	0.5433879876116467	0.43687022652266577
1	4	0.33467898136809426	0.24568925392855598	0.08898972736831046	0.5688021396251661	0.38113434071792657
1	5	0.33421342393758874	0.24586784778220178	0.08834557634808783	0.5572860786072088	0.39057997966982866
1	6	0.3342413109724429	0.2457104001449497	0.088530911237259	0.547303816920638	0.4591644515902704
1	7	0.334220984123847	0.24567244702056718	0.08854853688398953	0.5466056339935416	0.47539741911376
1	8	0.3342082309199066	0.24569622202301925	0.08851200873922957	0.5503068436442431	0.4438433352817264
1	9	0.33413903828795405	0.24585389481652103	0.08828514368955279	0.5580011665135565	0.35808393713468833
1	10	0.3342148501947596	0.24573205537583528	0.08848279491104794	0.5533354077275088	0.4530282669066689
