fold,epoch,training_loss,expresssion_loss,splice_loss,validation_mse,validation_r2
1,1,2343.5469527862547,1.1783330398082734,0.3814291684860549,3.1263455179347814,-2.150294210506168
1,2,2066.760694639206,1.1689306347846984,0.3740840302477707,2.990688179861705,-2.3175456972876862
1,3,1818.8854751720428,1.1402735986232757,0.3763688246270176,2.915023002459326,-4.019093863803787
1,4,1620.8247144641875,1.1186430429458618,0.37370531059034656,2.8642113017445507,-4.097600095984001
