fold,epoch,training_loss,expresssion_loss,splice_loss,validation_mse,validation_r2
1	1	0.2300302390642153	0.15364204097051473	0.0763881979691783	0.1523483423839982	0.0024685243576515426
1	2	0.22419649839899333	0.14781722496977093	0.07637927292075662	0.1526264279492553	0.008754332036168315
1	3	0.22377209616487737	0.14736084055809257	0.07641125543037829	0.15202171126066552	0.005440367143904941
1	4	0.22374758713756762	0.14744658833551208	0.07630099853225737	0.15249827171848032	0.009406916590502933
1	5	0.2233041340801709	0.14700135451671473	0.07630277945968766	0.15199436294539093	0.011095050862159795
1	6	0.22343199482203194	0.14717741261825257	0.07625458218302568	0.15187009177309232	0.007857078445839046
1	7	0.2230822447075153	0.14682017397498687	0.07626207108534146	0.15200596127531263	0.005810861033496569
1	8	0.2228699385663261	0.14661980853065806	0.07625012997340691	0.1519850213875569	0.006181787224030424
1	1	0.24088993934203656	0.16445797241829896	0.076431966612432	0.1521692758425742	0.00095268863521077
1	2	0.22347326093148387	0.14711144512576313	0.07636181553592257	0.15259275002613998	0.0033630453639552863
1	3	0.22330039864131004	0.14695714687030959	0.07634325245587274	0.15233750905108548	0.0034060625579812407
1	4	0.22329861791103994	0.1469183718074829	0.07638024595828109	0.15231349141257805	4.3767970531043786e-05
1	5	0.22351175237415893	0.14718549069753928	0.07632626165586594	0.15224755233784318	1.6292421877110644e-05
1	6	0.2229467949993431	0.14663350908993678	0.07631328557734703	0.15300949441070813	3.6254566565841255e-05
2	1	0.23499554441333814	0.15821357474021594	0.07678196955897681	0.1545360690295911	0.003724913303681493
2	2	0.2253017288147573	0.1486322982833412	0.07666943047953183	0.15604770028696557	0.0010199014745969277
2	3	0.2254481562581899	0.14884126651253873	0.07660688933057705	0.15371658114800343	0.00823382589026673
2	4	0.22470122725186573	0.1480460255030636	0.07665520163465675	0.15483090556019558	0.0038243486997645163
2	5	0.2249657788980638	0.1483518743477658	0.07661390389655626	0.15374601099961904	0.00848708147179927
2	6	0.22551334479144025	0.14899181913906154	0.07652152569388612	0.1534695531340819	0.014601823671838283
2	7	0.224490612039659	0.14790157118713623	0.07658904124684321	0.1536673352619398	0.01360491065350944
2	8	0.22521989209406224	0.14859261621090694	0.0766272760803155	0.1536380139298717	0.013554936850805395
2	9	0.22511661368160193	0.14859033462106352	0.07652627863508746	0.15461418536458693	0.008921272183362241
1	1	0.24322859002770156	0.16400226623774572	0.07922632303244556	0.15239992466904692	0.004832100565058817
1	2	0.2238078110106808	0.14665489618907732	0.07715291485273407	0.15147163148513137	0.009806035825023013
1	3	0.22442240876075617	0.14694299186712187	0.07747941637479164	0.1524917254320065	0.002644053268922803
1	4	0.22425871765796188	0.1468644673134457	0.07739425047941527	0.15186286218987705	0.0036864673422977814
1	5	0.2238677548332799	0.14669734603805795	0.07717040896125159	0.15192459648717682	0.002609116485006966
2	1	0.2419484091668408	0.16179683467264294	0.0801515745253284	0.1553737922018154	0.0054075974283621766
2	2	0.2261648119575134	0.14919080645427066	0.07697400548248902	0.15411217043839498	0.002615265869035528
2	3	0.2260210839901794	0.14890019249036118	0.07712089221582107	0.15657514519358387	0.000285230836653106
2	4	0.2257501923357212	0.14833010844159925	0.07742008343754041	0.1649345200254859	0.0015108529865640124
