fold,epoch,training_loss,train_expr_loss,train_splice_loss,val_mse,val_r2,val_loss,val_expr,val_splice
1,1,0.5931004503383323,0.0,0.0,0.0,0.5,0.7011724710464478,0.0,0.7011723308651535
1,2,0.5882814538450868,0.0,0.0,0.0,0.5,0.6959853172302246,0.0,0.6959853337870704
1,3,0.5892365112411024,0.0,0.0,0.0,0.5,0.7001062631607056,0.0,0.7001062609531261
1,4,0.5861633443076846,0.0,0.0,0.0,0.5,0.6873018741607666,0.0,0.6873019536336263
1,5,0.584668584692646,0.0,0.0,0.0,0.5,0.6918256878852844,0.0,0.6918255929593686
1,6,0.5843907495339712,0.0,0.0,0.0,0.5,0.696003258228302,0.0,0.696003316729157
1,7,0.5835173183903448,0.0,0.0,0.0,0.5,0.6895832419395447,0.0,0.6895833181010352
1,8,0.5818023508143537,0.0,0.0,0.0,0.5,0.6946212649345398,0.0,0.694621326746764
1,9,0.581134923606971,0.0,0.0,0.0,0.5,0.6843367218971252,0.0,0.6843367528032374
1,10,0.5784322833511192,0.0,0.0,0.0,0.5,0.687747597694397,0.0,0.6877475734110232
1,11,0.5767958360098897,0.0,0.0,0.0,0.5,0.6797974109649658,0.0,0.6797973756436948
1,12,0.5781117977810578,0.0,0.0,0.0,0.5,0.6853398084640503,0.0,0.6853397521707747
1,13,0.5763420765528656,0.0,0.0,0.0,0.5,0.6875171065330505,0.0,0.6875172864507746
1,14,0.5732786914272487,0.0,0.0,0.0,0.5,0.6866642236709595,0.0,0.6866642369164361
1,15,0.5724303555880355,0.0,0.0,0.0,0.5,0.6911885142326355,0.0,0.6911885694221214
1,16,0.5724710815809142,0.0,0.0,0.0,0.5,0.6933512091636658,0.0,0.6933511031998528
1,17,0.572211063593766,0.0,0.0,0.0,0.5,0.6828615665435791,0.0,0.6828614175319672
1,18,0.5691962871053409,0.0,0.0,0.0,0.5,0.6915013194084167,0.0,0.6915012586999822
1,19,0.5706246543518254,0.0,0.0,0.0,0.5,0.684698760509491,0.0,0.6846985055340661
1,20,0.5685719736445118,0.0,0.0,0.0,0.5,0.7009820342063904,0.0,0.7009821467929416
1,21,0.5691038106388889,0.0,0.0,0.0,0.5,0.6833956241607666,0.0,0.6833955634523321
1,22,0.5673465588143174,0.0,0.0,0.0,0.5,0.687590479850769,0.0,0.687590499718984
1,23,0.5646538117402037,0.0,0.0,0.0,0.5,0.6825129389762878,0.0,0.6825129400800776
1,24,0.5653889692025565,0.0,0.0,0.0,0.5,0.6859470009803772,0.0,0.6859469590363679
1,25,0.5626953974576063,0.0,0.0,0.0,0.5,0.6861560344696045,0.0,0.6861561724433193
1,26,0.5662663073886728,0.0,0.0,0.0,0.5,0.6972641944885254,0.0,0.6972642364325347
1,27,0.5617743309394855,0.0,0.0,0.0,0.5,0.6779525279998779,0.0,0.6779525478680929
1,28,0.5634947926365713,0.0,0.0,0.0,0.5,0.6880998015403748,0.0,0.6880999406178793
1,29,0.5623838581809415,0.0,0.0,0.0,0.5,0.6752070188522339,0.0,0.6752069989840189
1,30,0.5588677528318665,0.0,0.0,0.0,0.5,0.7052879333496094,0.0,0.7052878146922147
1,31,0.5589927264922102,0.0,0.0,0.0,0.5,0.7104688882827759,0.0,0.7104687447901126
1,32,0.5607925027329037,0.0,0.0,0.0,0.5,0.6999901533126831,0.0,0.6999900131313889
1,33,0.5615433415336788,0.0,0.0,0.0,0.5,0.6871240735054016,0.0,0.6871241253835184
1,34,0.5563652317428813,0.0,0.0,0.0,0.5,0.7010265588760376,0.0,0.7010266687031146
1,35,0.5574584563433285,0.0,0.0,0.0,0.5,0.691162109375,0.0,0.6911621391773224
1,36,0.556038671955816,0.0,0.0,0.0,0.5,0.7204541563987732,0.0,0.7204540841005467
1,37,0.5556363132498074,0.0,0.0,0.0,0.5,0.6862192749977112,0.0,0.6862191784161108
1,38,0.5531641400895768,0.0,0.0,0.0,0.5,0.6809170246124268,0.0,0.6809169992252633
1,39,0.5518732716639837,0.0,0.0,0.0,0.5,0.6852738261222839,0.0,0.6852737212622607
1,40,0.5482136786263874,0.0,0.0,0.0,0.5,0.6875402927398682,0.0,0.6875401514547842
1,41,0.5555076785210712,0.0,0.0,0.0,0.5,0.6935184001922607,0.0,0.6935184581412209
1,42,0.5485187600336164,0.0,0.0,0.0,0.5,0.6902068257331848,0.0,0.6902067633690657
1,43,0.5542572981594873,0.0,0.0,0.0,0.5,0.6896080374717712,0.0,0.6896080910055725
1,44,0.5512157137824896,0.0,0.0,0.0,0.5,0.7015300393104553,0.0,0.7015299123746378
1,45,0.5499212463416964,0.0,0.0,0.0,0.5,0.6996888518333435,0.0,0.6996888269980749
1,46,0.5497672012154485,0.0,0.0,0.0,0.5,0.69509357213974,0.0,0.6950935495120508
1,47,0.5523856938444952,0.0,0.0,0.0,0.5,0.703057587146759,0.0,0.7030577129787869
1,48,0.5499801877798609,0.0,0.0,0.0,0.5,0.7007514834403992,0.0,0.7007514906150324
1,49,0.5510724608747053,0.0,0.0,0.0,0.5,0.6779581308364868,0.0,0.6779581297326971
