fold,epoch,training_loss,train_expr_loss,train_splice_loss,val_mse,val_r2,val_loss,val_expr,val_splice
1,1,0.13100302339323777,0.0,0.0,2.2913685995877726,-1.1673852564014469,0.6956391930580139,0.0,0.6956389297650555
1,2,0.13033131616551885,0.0,0.0,2.5178884760677147,-1.3322194530437863,0.7245378494262695,0.0,0.7245378456716463
1,3,0.1271760579694411,0.0,0.0,2.168788840006184,-1.0781863017259115,0.6447393894195557,0.0,0.6447392781888406
1,4,0.12144520248641534,0.0,0.0,2.5980700844152738,-1.3905660811756926,0.6503720283508301,0.0,0.6503719935032326
1,5,0.11669205512060858,0.0,0.0,2.44672151563428,-1.2804326123796685,0.621775209903717,0.0,0.6217751277713325
1,6,0.11337973513781167,0.0,0.0,2.7801812030597945,-1.5230848711727614,0.6772769689559937,0.0,0.6772767202122005
1,7,0.10996259543575722,0.0,0.0,3.628462730194305,-2.1403631702103953,0.7105861306190491,0.0,0.7105859633036485
1,8,0.10590100926246575,0.0,0.0,3.147858159879897,-1.7906363847226467,0.7133808135986328,0.0,0.7133806043957162
1,9,0.10215625579120498,0.0,0.0,3.4913689955348843,-2.040602672507296,0.5901781320571899,0.0,0.5901781088254583
1,10,0.09751917727512689,0.0,0.0,3.1134542363729563,-1.7656013053259243,0.5168154835700989,0.0,0.5168154314160347
1,11,0.092844434079158,0.0,0.0,3.153518560958492,-1.794755350700214,0.45926472544670105,0.0,0.45926493423895576
1,12,0.08711243411291578,0.0,0.0,4.086252496785183,-2.4734880578790195,0.6179675459861755,0.0,0.6179675991962276
1,13,0.08150341699700535,0.0,0.0,3.584534371573083,-2.1083973409168815,0.5087135434150696,0.0,0.5087133634278155
1,14,0.07504736887384876,0.0,0.0,5.094159863220087,-3.2069230377047497,0.5804323554039001,0.0,0.5804323672544299
1,15,0.0665866044205915,0.0,0.0,7.315944343683721,-4.823673256893875,0.4239811897277832,0.0,0.4239810033899358
1,16,0.06088566271422377,0.0,0.0,9.354343265395029,-6.306977300310329,0.46604466438293457,0.0,0.4660446093542369
1,17,0.054740227013910125,0.0,0.0,13.540723045438606,-9.35332607378902,0.4161456823348999,0.0,0.416145619393627
1,18,0.04749868053540072,0.0,0.0,15.333881054216837,-10.658172979159414,0.5242231488227844,0.0,0.5242230803962415
1,19,0.04273054949935482,0.0,0.0,21.146256423816492,-14.887727751658659,0.5226221680641174,0.0,0.5226223281434349
1,20,0.039186348161728606,0.0,0.0,29.558928324030415,-21.009468747796507,0.5323368906974792,0.0,0.5323368843070114
1,21,0.03597714588176518,0.0,0.0,30.757650804526705,-21.881756249185884,0.4888860881328583,0.0,0.48888608627204644
1,22,0.03171376866321094,0.0,0.0,37.69157343563263,-26.92743958717625,0.5324084162712097,0.0,0.5324084564555789
1,23,0.028154707010373727,0.0,0.0,44.45498186233428,-31.849042988624824,0.6766759753227234,0.0,0.6766759460740612
1,24,0.028442600514438664,0.0,0.0,42.47064888586997,-30.405081703066916,0.49798622727394104,0.0,0.49798602276155357
1,25,0.02495853187581557,0.0,0.0,58.41802935363901,-42.009686512160584,0.5827054977416992,0.0,0.5827054286574557
1,26,0.023646717172263985,0.0,0.0,87.37038289989543,-63.07776235549498,0.5713481307029724,0.0,0.5713482086202858
1,27,0.020604042892207106,0.0,0.0,65.50364315096571,-47.165752620574004,0.5743499398231506,0.0,0.5743496743063846
1,28,0.023139787186394856,0.0,0.0,55.239508333543625,-39.69673734849369,0.7148789167404175,0.0,0.7148789109178181
1,29,0.01940816667832791,0.0,0.0,89.17577680329842,-64.39151308816749,0.6571648120880127,0.0,0.657164539066125
1,30,0.018251910557449416,0.0,0.0,113.98640249332561,-82.44573251191657,0.6484084129333496,0.0,0.6484083865840706
1,31,0.018020276234760983,0.0,0.0,72.88478986907113,-52.53687240257634,0.6589727997779846,0.0,0.6589725961790449
1,32,0.0164112219854413,0.0,0.0,94.15066012957139,-68.01164086334833,0.6443339586257935,0.0,0.6443338711497337
1,33,0.016260431910306412,0.0,0.0,77.74785247672651,-56.07563037212369,0.6274707317352295,0.0,0.6274708155198866
1,34,0.012586571578423128,0.0,0.0,131.84480295696736,-95.44095014793811,0.717648983001709,0.0,0.7176490717773293
1,35,0.015574902264275478,0.0,0.0,130.03753905261937,-94.12583865122018,0.6894939541816711,0.0,0.6894940602230171
1,36,0.013248704178776485,0.0,0.0,128.679808435951,-93.13784395983576,0.6873411536216736,0.0,0.6873408460389084
1,37,0.015504486134194221,0.0,0.0,87.49202718909989,-63.16628058620716,0.6894919276237488,0.0,0.689491602957114
