fold,epoch,training_loss,expresssion_loss,splice_loss,validation_mse,validation_r2
1,1,1638.0153592033387,0.7187239605903626,0.37638927759602664,1.587102465688058,-0.8939912446945925
1,2,1432.2164175945281,0.7008101668596267,0.3765464548505377,1.535149192737515,-0.8539199829787071
1,3,1286.4969519338608,0.6903012290239334,0.3807743541523814,1.5987387685028884,-0.9286600376160937
1,4,1186.522474097824,0.7110382909774781,0.3755327396839857,1.54996298978993,-1.7506300897226537
1,5,1047.8272727718354,0.7063132767438889,0.3744132857203484,1.6969963206118288,-1.0920080889901205
