fold,epoch,training_loss,expresssion_loss,splice_loss,validation_mse,validation_r2
1	1	1.1413787711042833	0.14137877156639775	1.0	0.24372063918361145	0.7654871699249975
1	2	1.1183750633316538	0.11837506371269547	1.0	0.2372737494128896	0.7717162046210857
1	1	1.140684664573711	0.1406846650135303	1.0	0.2479462448588538	0.7645504580259705
1	2	1.1184293857985403	0.11842938497362575	1.0	0.2508234294762629	0.7701311978857778
1	3	1.1160686154879216	0.11606861482717916	1.0	0.23754843634219	0.7721166905253914
1	4	1.114950845887534	0.11495084758397998	1.0	0.2434001004283479	0.7729099189596597
1	5	1.1138267535250128	0.11382675474617018	1.0	0.2346988742051983	0.7740977212961739
1	6	1.1114978967994549	0.11149789467940392	1.0	0.23656017891486364	0.7727122474793823
1	7	1.1094329136629488	0.10943291277621627	1.0	0.2472048915623151	0.772433485151895
1	8	1.105648696487435	0.10564869568988243	1.0	0.26614686840613255	0.7524824227971113
