fold,epoch,training_loss,train_expr_loss,train_splice_loss,val_mse,val_r2,val_loss,val_expr,val_splice
1,1,0.5853057539090514,0.0,0.0,2.779080679898557,-4.532312139316976,0.6941383481025696,0.0,0.694138337189043
1,2,0.584343776293099,0.0,0.0,2.7934306153483357,-4.558296758937653,0.694908857345581,0.0,0.6949088707776137
1,3,0.5847044885158539,0.0,0.0,2.7501278466105963,-4.4798848400750035,0.6934692859649658,0.0,0.6934692532243864
1,4,0.5837744452059269,0.0,0.0,2.708022154655722,-4.403640567538594,0.6916486620903015,0.0,0.6916487426824973
1,5,0.5846904532983899,0.0,0.0,2.7697049475560656,-4.515334722279976,0.6945740580558777,0.0,0.6945741596356244
1,6,0.5838376634754241,0.0,0.0,2.605028729545096,-4.217141820955621,0.6911819577217102,0.0,0.6911820005363142
1,7,0.5812340480275452,0.0,0.0,2.6161967719460217,-4.237364722634257,0.6878606677055359,0.0,0.6878606013848748
1,8,0.580982223432511,0.0,0.0,2.798423447513759,-4.567337694703702,0.690313994884491,0.0,0.6903141392788417
1,9,0.5767785825766623,0.0,0.0,2.954413805049925,-4.849802387263221,0.6858164072036743,0.0,0.6858164550552905
1,10,0.5654995794408023,0.0,0.0,2.791993247000911,-4.55569399672361,0.6623623967170715,0.0,0.6623623933590633
1,11,0.553996613714844,0.0,0.0,2.721970087467701,-4.428897247603983,0.6703734993934631,0.0,0.6703736135657404
1,12,0.5448163618333638,0.0,0.0,3.6874195407935484,-6.177116735800325,0.6713935732841492,0.0,0.6713937714066304
1,13,0.5335673174820841,0.0,0.0,3.5886978535542178,-5.998353179671227,0.6727505326271057,0.0,0.6727505867749872
1,14,0.524748514406383,0.0,0.0,3.6168416455194703,-6.04931548061397,0.6565089225769043,0.0,0.6565090338109245
1,15,0.5149056604132056,0.0,0.0,3.9881607015387734,-6.721693726658222,0.6617394685745239,0.0,0.6617396326971726
1,16,0.5032067648135126,0.0,0.0,4.319911060239824,-7.322421647005966,0.679822564125061,0.0,0.6798225162734448
1,17,0.49239796614274384,0.0,0.0,4.360117463086531,-7.395226719052718,0.682280421257019,0.0,0.6822804539975985
1,18,0.48315757010132077,0.0,0.0,5.800097614935943,-10.002718344229937,0.7031131386756897,0.0,0.7031131038363551
1,19,0.47012778506614267,0.0,0.0,4.143023091677871,-7.002115914994643,0.6729312539100647,0.0,0.6729312131942158
1,20,0.4551598986145109,0.0,0.0,5.543259397715369,-9.537640058554977,0.6972318291664124,0.0,0.6972318287466613
1,21,0.4428448080085218,0.0,0.0,5.4800457768875095,-9.423173906577759,0.7142766714096069,0.0,0.7142767738288557
1,22,0.42489394671283665,0.0,0.0,5.219962705342887,-8.95221989375197,0.6946623921394348,0.0,0.6946625428300508
1,23,0.41240395214408637,0.0,0.0,5.999841039805538,-10.36441034870845,0.7104020118713379,0.0,0.7104021927840273
1,24,0.3982844744808972,0.0,0.0,6.424192268257332,-11.132818352735875,0.7107065320014954,0.0,0.7107064904461444
1,25,0.37302847048267723,0.0,0.0,5.815673411310262,-10.030922732012186,0.7120580673217773,0.0,0.7120580329021937
1,26,0.34781052842736243,0.0,0.0,7.854836238278036,-13.723404178275356,0.7977561354637146,0.0,0.797756123710686
1,27,0.33078758425544946,0.0,0.0,8.208229106221886,-14.363321987126728,0.7816390991210938,0.0,0.7816393165521218
1,28,0.3122503889608197,0.0,0.0,5.6913825390146275,-9.805858929444769,0.7506688833236694,0.0,0.7506688627558695
1,29,0.28779414992313834,0.0,0.0,10.371239121546425,-18.280063820609307,0.8537522554397583,0.0,0.8537521076873994
1,30,0.25136592261260376,0.0,0.0,9.851247578126126,-17.338471957075622,0.8680500388145447,0.0,0.8680500354565365
1,31,0.2262555988272652,0.0,0.0,10.873758274587901,-19.190016976119068,0.8523719906806946,0.0,0.852372053013721
1,32,0.19878234502248232,0.0,0.0,11.270383587871429,-19.908219363417142,0.9401630759239197,0.0,0.9401632104541214
1,33,0.17808280158205889,0.0,0.0,12.282122415889178,-21.740258865860767,0.9759107828140259,0.0,0.9759106699010016
1,34,0.14927860950119792,0.0,0.0,13.728504653246992,-24.359343278845085,1.081833839416504,0.0,1.0818335962757257
